TextFK	w1	w2	ct	sentence_number	vidn	comm
1	16242	16243	nsubj-ROOT-NOUN	1260	1.0	
1	16243	16244	advmod-ROOT-PART	1260	1.0	
1	16244	16244	ROOT-ROOT-VERB	1260	0.0	женився
1	16245	16246	punct-ccomp-PUNCT	1260	1.0	
1	16246	16247	case-obl-ADP	1260	1.0	
1	16247	16248	obl-ccomp-PRON	1260	1.0	
1	16248	16249	discourse-obl-PART	1260	1.0	
1	16249	16250	nsubj-nsubj-PRON	1260	1.0	
1	16250	16251	nsubj-ccomp-PRON	1260	1.0	
1	16251	16252	case-obl-ADP	1260	1.0	
1	16252	16253	obl-ccomp-PRON	1260	1.0	
1	16253	16254	det-obl-DET	1260	1.0	
1	16254	16255	case-obl-ADP	1260	1.0	
1	16255	16256	obl-ccomp-NOUN	1260	1.0	
1	16256	16257	ccomp-ROOT-VERB	1260	1.0	
1	16257	16258	punct-ROOT-PUNCT	1260	1.0	
1	16258	16258	ROOT-ROOT-VERB	1261	0.0	падають
1	16259	16260	case-obl-ADP	1261	1.0	
1	16260	16261	obl-ROOT-NOUN	1261	1.0	
1	16261	16262	punct-appos-PUNCT	1261	1.0	
1	16262	16263	appos-obl-NOUN	1261	1.0	
1	16263	16264	nmod-obl-NOUN	1261	1.0	
1	16264	16265	nmod-nmod-NOUN	1261	1.0	
1	16265	16266	flat:name-nmod-NOUN	1261	1.0	
1	16266	16267	punct-parataxis-PUNCT	1261	1.0	
1	16267	16268	obl-parataxis-NOUN	1261	1.0	
1	16268	16269	parataxis-ROOT-ADV	1261	1.0	
1	16269	16270	csubj-parataxis-VERB	1261	1.0	
1	16270	16271	obj-csubj-NOUN	1261	1.0	
1	16271	16272	nmod-obj-PRON	1261	1.0	
1	16272	16273	punct-obl-PUNCT	1261	1.0	
1	16273	16274	case-obl-ADP	1261	1.0	
1	16274	16275	obl-csubj-NOUN	1261	1.0	
1	16275	16276	punct-ROOT-NOUN	1261	1.0	
1	16276	16277	dep-punct-SPACE	1261	1.0	
1	16277	16277	ROOT-ROOT-NOUN	1262	0.0	Тяжіння
1	16278	16279	nmod-ROOT-NOUN	1262	1.0	
1	16279	16280	punct-ROOT-PUNCT	1262	1.0	
1	16280	16280	ROOT-ROOT-VERB	1263	0.0	Зустрiв
1	16281	16282	det-obj-DET	1263	1.0	
1	16282	16283	obj-ROOT-NOUN	1263	1.0	
1	16283	16284	punct-ROOT-PUNCT	1263	1.0	
1	16284	16284	ROOT-ROOT-VERB	1264	0.0	Побачився
1	16285	16286	case-obl-ADP	1264	1.0	
1	16286	16287	obl-ROOT-NOUN	1264	1.0	
1	16287	16288	punct-ROOT-PUNCT	1264	1.0	
1	16288	16289	amod-obl-ADJ	1265	1.0	
1	16289	16290	obl-ROOT-NOUN	1265	1.0	
1	16290	16291	nsubj-ROOT-PROPN	1265	1.0	
1	16291	16291	ROOT-ROOT-VERB	1265	0.0	кивнув
1	16292	16293	det-obl-DET	1265	1.0	
1	16293	16294	obl-ROOT-NOUN	1265	1.0	
1	16294	16295	punct-ROOT-PUNCT	1265	1.0	
1	16295	16296	advmod-ROOT-ADV	1266	1.0	
1	16296	16296	ROOT-ROOT-VERB	1266	0.0	падав
1	16297	16298	cc-conj-CCONJ	1266	1.0	
1	16298	16299	conj-ROOT-VERB	1266	1.0	
1	16299	16300	punct-ROOT-PUNCT	1266	1.0	
1	16300	16301	mark-parataxis:discourse-SCONJ	1267	1.0	
1	16301	16302	case-parataxis:discourse-ADP	1267	1.0	
1	16302	16303	parataxis:discourse-ROOT-NOUN	1267	1.0	
1	16303	16304	punct-ROOT-PUNCT	1267	1.0	
1	16304	16304	ROOT-ROOT-ADV	1267	0.0	знову
1	16305	16306	punct-ROOT-NOUN	1267	1.0	
1	16306	16307	advmod-ROOT-ADV	1268	1.0	
1	16307	16308	case-obl-ADP	1268	1.0	
1	16308	16309	obl-ROOT-NOUN	1268	1.0	
1	16309	16309	ROOT-ROOT-VERB	1268	0.0	шукав
1	16310	16311	det-obj-DET	1268	1.0	
1	16311	16312	amod-obj-ADJ	1268	1.0	
1	16312	16313	obj-ROOT-NOUN	1268	1.0	
1	16313	16314	punct-acl:relcl-PUNCT	1268	1.0	
1	16314	16315	advmod-acl:relcl-ADV	1268	1.0	
1	16315	16316	nsubj-acl:relcl-NOUN	1268	1.0	
1	16316	16317	nmod-nsubj-PROPN	1268	1.0	
1	16317	16318	acl:relcl-obj-VERB	1268	1.0	
1	16318	16319	obj-acl:relcl-DET	1268	1.0	
1	16319	16320	det-obj-DET	1268	1.0	
1	16320	16321	obj-acl:relcl-NOUN	1268	1.0	
1	16321	16322	cc-conj-CCONJ	1268	1.0	
1	16322	16323	compound-conj-NOUN	1268	1.0	
1	16323	16324	punct-conj-PUNCT	1268	1.0	
1	16324	16325	conj-obj-NOUN	1268	1.0	
1	16325	16326	flat:title-conj-PROPN	1268	1.0	
1	16326	16327	punct-ROOT-PUNCT	1268	1.0	
1	16327	16328	case-nmod-ADP	1269	1.0	
1	16328	16329	nmod-ROOT-PROPN	1269	1.0	
1	16329	16330	det-ROOT-DET	1269	1.0	
1	16330	16330	ROOT-ROOT-NOUN	1269	0.0	органи
1	16331	16332	punct-ROOT-PUNCT	1269	1.0	
1	16332	16333	amod-obj-VERB	1270	1.0	
1	16333	16334	obj-ROOT-NOUN	1270	1.0	
1	16334	16334	ROOT-ROOT-VERB	1270	0.0	пурхали
1	16335	16336	case-obl-ADP	1270	1.0	
1	16336	16337	obl-ROOT-NOUN	1270	1.0	
1	16337	16338	nmod-obl-NOUN	1270	1.0	
1	16338	16339	punct-parataxis-PUNCT	1270	1.0	
1	16339	16340	parataxis-ROOT-NOUN	1270	1.0	
1	16340	16341	punct-acl-PUNCT	1270	1.0	
1	16341	16342	advmod-acl-SCONJ	1270	1.0	
1	16342	16343	acl-parataxis-VERB	1270	1.0	
1	16343	16344	obj-acl-DET	1270	1.0	
1	16344	16345	punct-acl-PUNCT	1270	1.0	
1	16345	16346	nmod-parataxis-DET	1270	1.0	
1	16346	16347	discourse-nmod-PART	1270	1.0	
1	16347	16348	cc-conj-CCONJ	1270	1.0	
1	16348	16349	conj-nmod-NOUN	1270	1.0	
1	16349	16350	punct-ROOT-PUNCT	1270	1.0	
1	16350	16351	cc-ROOT-CCONJ	1271	1.0	
1	16351	16352	amod-det-ADJ	1271	1.0	
1	16352	16353	det-nsubj-DET	1271	1.0	
1	16353	16354	nsubj-ROOT-NOUN	1271	1.0	
1	16354	16354	ROOT-ROOT-VERB	1271	0.0	валувала
1	16355	16356	punct-advcl-PUNCT	1271	1.0	
1	16356	16357	mark-advcl-SCONJ	1271	1.0	
1	16357	16358	obj-advmod-NOUN	1271	1.0	
1	16358	16359	case-nmod-ADP	1271	1.0	
1	16359	16360	nmod-obj-NOUN	1271	1.0	
1	16360	16361	advmod-advcl-NOUN	1271	1.0	
1	16361	16362	punct-nsubj-PUNCT	1271	1.0	
1	16362	16363	nsubj-advcl-NOUN	1271	1.0	
1	16363	16364	advcl-ROOT-VERB	1271	1.0	
1	16364	16365	cc-conj-CCONJ	1271	1.0	
1	16365	16366	conj-advcl-VERB	1271	1.0	
1	16366	16367	obj-advcl-NOUN	1271	1.0	
1	16367	16368	punct-ROOT-PUNCT	1271	1.0	
1	16368	16369	advmod-advcl-SCONJ	1272	1.0	
1	16369	16370	advcl-ROOT-ADV	1272	1.0	
1	16370	16371	advmod-csubj-ADV	1272	1.0	
1	16371	16372	csubj-advcl-VERB	1272	1.0	
1	16372	16373	punct-advcl-PUNCT	1272	1.0	
1	16373	16374	mark-advcl-SCONJ	1272	1.0	
1	16374	16375	nsubj-advcl-NOUN	1272	1.0	
1	16375	16376	advcl-advcl-VERB	1272	1.0	
1	16376	16377	obj-advcl-VERB	1272	1.0	
1	16377	16378	obj-advcl-NOUN	1272	1.0	
1	16378	16379	nmod-obj-VERB	1272	1.0	
1	16379	16380	punct-advcl-PUNCT	1272	1.0	
1	16380	16381	case-obl-ADP	1272	1.0	
1	16381	16382	obl-ROOT-NOUN	1272	1.0	
1	16382	16383	advmod-ROOT-ADV	1272	1.0	
1	16383	16383	ROOT-ROOT-VERB	1272	0.0	б'ють
1	16384	16385	obl-ROOT-ADJ	1272	1.0	
1	16385	16386	obj-ROOT-NOUN	1272	1.0	
1	16386	16387	discourse-parataxis-PART	1272	1.0	
1	16387	16388	nsubj-parataxis-NOUN	1272	1.0	
1	16388	16389	advmod-parataxis-ADV	1272	1.0	
1	16389	16390	parataxis-ROOT-VERB	1272	1.0	
1	16390	16391	punct-conj-PUNCT	1272	1.0	
1	16391	16392	conj-parataxis-VERB	1272	1.0	
1	16392	16393	obj-conj-NOUN	1272	1.0	
1	16393	16394	nmod-obj-NOUN	1272	1.0	
1	16394	16395	punct-ROOT-NOUN	1272	1.0	
1	16395	16396	mark-ROOT-SCONJ	1273	1.0	
1	16396	16397	obj-ROOT-NOUN	1273	1.0	
1	16397	16397	ROOT-ROOT-VERB	1273	0.0	вкутає
1	16398	16399	punct-ROOT-PUNCT	1273	1.0	
1	16399	16400	advmod-ROOT-ADV	1274	1.0	
1	16400	16401	nsubj-ROOT-PRON	1274	1.0	
1	16401	16401	ROOT-ROOT-VERB	1274	0.0	боляща
1	16402	16403	punct-ROOT-PUNCT	1274	1.0	
1	16403	16404	advmod-ROOT-ADV	1275	1.0	
1	16404	16405	nsubj-ROOT-PRON	1275	1.0	
1	16405	16406	obj-ROOT-PRON	1275	1.0	
1	16406	16406	ROOT-ROOT-VERB	1275	0.0	шукає
1	16407	16408	case-obl-ADP	1275	1.0	
1	16408	16409	amod-obl-ADJ	1275	1.0	
1	16409	16410	obl-ROOT-NOUN	1275	1.0	
1	16410	16411	punct-appos-PUNCT	1275	1.0	
1	16411	16412	case-appos-ADP	1275	1.0	
1	16412	16413	appos-obl-NOUN	1275	1.0	
1	16413	16414	nmod-appos-ADJ	1275	1.0	
1	16414	16415	punct-obl-PUNCT	1275	1.0	
1	16415	16416	case-obl-ADP	1275	1.0	
1	16416	16417	obl-ROOT-NOUN	1275	1.0	
1	16417	16418	nmod-obl-ADJ	1275	1.0	
1	16418	16419	punct-acl:relcl-PUNCT	1275	1.0	
1	16419	16420	advmod-acl:relcl-ADV	1275	1.0	
1	16420	16421	obl-acl:relcl-NOUN	1275	1.0	
1	16421	16422	amod-nmod-ADJ	1275	1.0	
1	16422	16423	nmod-obl-NOUN	1275	1.0	
1	16423	16424	acl:relcl-obl-VERB	1275	1.0	
1	16424	16425	discourse-nsubj-NOUN	1275	1.0	
1	16425	16426	nsubj-acl:relcl-NOUN	1275	1.0	
1	16426	16427	nmod-nsubj-ADJ	1275	1.0	
1	16427	16428	punct-ROOT-PUNCT	1275	1.0	
1	16428	16429	nsubj-ROOT-NOUN	1276	1.0	
1	16429	16430	amod-nmod-ADJ	1276	1.0	
1	16430	16431	nmod-nsubj-NOUN	1276	1.0	
1	16431	16432	obl-ROOT-NOUN	1276	1.0	
1	16432	16432	ROOT-ROOT-VERB	1276	0.0	щезли
1	16433	16434	punct-conj-PUNCT	1276	1.0	
1	16434	16435	cc-conj-CCONJ	1276	1.0	
1	16435	16436	nsubj-conj-NOUN	1276	1.0	
1	16436	16437	conj-ROOT-VERB	1276	1.0	
1	16437	16438	mark-xcomp:sp-SCONJ	1276	1.0	
1	16438	16439	xcomp:sp-conj-NOUN	1276	1.0	
1	16439	16440	punct-conj-PUNCT	1276	1.0	
1	16440	16441	amod-conj-ADJ	1276	1.0	
1	16441	16442	punct-conj-PUNCT	1276	1.0	
1	16442	16443	conj-amod-ADJ	1276	1.0	
1	16443	16444	punct-conj-PUNCT	1276	1.0	
1	16444	16445	conj-amod-ADJ	1276	1.0	
1	16445	16446	conj-xcomp:sp-NOUN	1276	1.0	
1	16446	16447	punct-parataxis-PUNCT	1276	1.0	
1	16447	16448	advmod-parataxis-ADV	1276	1.0	
1	16448	16449	parataxis-ROOT-NOUN	1276	1.0	
1	16449	16450	punct-conj-PUNCT	1276	1.0	
1	16450	16451	advmod-conj-ADV	1276	1.0	
1	16451	16452	conj-parataxis-NOUN	1276	1.0	
1	16452	16453	punct-conj-PUNCT	1276	1.0	
1	16453	16454	discourse-conj-ADV	1276	1.0	
1	16454	16455	nsubj-conj-NOUN	1276	1.0	
1	16455	16456	det-nmod-DET	1276	1.0	
1	16456	16457	nmod-nsubj-NOUN	1276	1.0	
1	16457	16458	conj-parataxis-VERB	1276	1.0	
1	16458	16459	case-obl-ADP	1276	1.0	
1	16459	16460	amod-obl-ADJ	1276	1.0	
1	16460	16461	obl-conj-NOUN	1276	1.0	
1	16461	16462	punct-parataxis-PUNCT	1276	1.0	
1	16462	16463	det-nsubj-DET	1276	1.0	
1	16463	16464	nsubj-parataxis-NOUN	1276	1.0	
1	16464	16465	case-nmod-ADP	1276	1.0	
1	16465	16466	nmod-nsubj-NOUN	1276	1.0	
1	16466	16467	nmod-nmod-NOUN	1276	1.0	
1	16467	16468	nmod-nmod-NOUN	1276	1.0	
1	16468	16469	advmod-parataxis-ADV	1276	1.0	
1	16469	16470	case-obl-ADP	1276	1.0	
1	16470	16471	obl-parataxis-NOUN	1276	1.0	
1	16471	16472	parataxis-ROOT-VERB	1276	1.0	
1	16472	16473	punct-advcl-PUNCT	1276	1.0	
1	16473	16474	mark-advcl-SCONJ	1276	1.0	
1	16474	16475	advcl-parataxis-VERB	1276	1.0	
1	16475	16476	obl-advcl-NOUN	1276	1.0	
1	16476	16477	punct-advcl-PUNCT	1276	1.0	
1	16477	16478	det-obj-DET	1276	1.0	
1	16478	16479	amod-obj-NOUN	1276	1.0	
1	16479	16480	obj-parataxis-NOUN	1276	1.0	
1	16480	16481	punct-conj-PUNCT	1276	1.0	
1	16481	16482	conj-obj-NOUN	1276	1.0	
1	16482	16483	punct-conj-PUNCT	1276	1.0	
1	16483	16484	conj-obj-NOUN	1276	1.0	
1	16484	16485	punct-conj-PUNCT	1276	1.0	
1	16485	16486	det-conj-DET	1276	1.0	
1	16486	16487	conj-ROOT-NOUN	1276	1.0	
1	16487	16488	nmod-conj-NOUN	1276	1.0	
1	16488	16489	punct-appos-PUNCT	1276	1.0	
1	16489	16490	mark-appos-SCONJ	1276	1.0	
1	16490	16491	appos-conj-NOUN	1276	1.0	
1	16491	16492	nmod-appos-NOUN	1276	1.0	
1	16492	16493	punct-ROOT-PUNCT	1276	1.0	
1	16493	16494	punct-ROOT-PUNCT	1276	1.0	
1	16494	16494	ROOT-ROOT-PUNCT	1277	0.0	.
1	16495	16496	advmod-ROOT-ADV	1278	1.0	
1	16496	16496	ROOT-ROOT-VERB	1278	0.0	болить
1	16497	16498	nsubj-ROOT-NOUN	1278	1.0	
1	16498	16499	punct-ROOT-NOUN	1278	1.0	
1	16499	16500	advmod-ROOT-ADV	1279	1.0	
1	16500	16501	nsubj-ROOT-PRON	1279	1.0	
1	16501	16501	ROOT-ROOT-VERB	1279	0.0	боляща
1	16502	16503	punct-ROOT-PUNCT	1279	1.0	
1	16503	16504	advmod-ROOT-ADV	1280	1.0	
1	16504	16505	nsubj-ROOT-PRON	1280	1.0	
1	16505	16505	ROOT-ROOT-ADJ	1280	0.0	тяжка
1	16506	16507	punct-ROOT-NOUN	1280	1.0	
1	16507	16508	advmod-ROOT-ADV	1281	1.0	
1	16508	16509	nsubj-ROOT-PRON	1281	1.0	
1	16509	16509	ROOT-ROOT-ADJ	1281	0.0	важча
1	16510	16511	cc-conj-CCONJ	1281	1.0	
1	16511	16512	conj-ROOT-ADJ	1281	1.0	
1	16512	16513	punct-ROOT-PUNCT	1281	1.0	
1	16513	16514	nsubj-ROOT-PRON	1282	1.0	
1	16514	16514	ROOT-ROOT-NOUN	1282	0.0	притяга
1	16515	16516	nmod-ROOT-NOUN	1282	1.0	
1	16516	16517	punct-ROOT-PUNCT	1282	1.0	
1	16517	16518	nsubj-ROOT-PRON	1283	1.0	
1	16518	16518	ROOT-ROOT-VERB	1283	0.0	кличе
1	16519	16520	obj-ROOT-PRON	1283	1.0	
1	16520	16521	case-obl-ADP	1283	1.0	
1	16521	16522	obl-ROOT-PRON	1283	1.0	
1	16522	16523	punct-ROOT-PUNCT	1283	1.0	
1	16523	16524	discourse-ROOT-PART	1284	1.0	
1	16524	16524	ROOT-ROOT-VERB	1284	0.0	надi
1	16525	16526	obl-ROOT-PRON	1284	1.0	
1	16526	16527	nsubj-ROOT-NOUN	1284	1.0	
1	16527	16528	nmod-nsubj-PRON	1284	1.0	
1	16528	16529	punct-conj-PUNCT	1284	1.0	
1	16529	16530	cc-conj-CCONJ	1284	1.0	
1	16530	16531	conj-ROOT-VERB	1284	1.0	
1	16531	16532	nsubj-conj-NOUN	1284	1.0	
1	16532	16533	punct-conj-PUNCT	1284	1.0	
1	16533	16534	cc-conj-CCONJ	1284	1.0	
1	16534	16535	conj-nsubj-NOUN	1284	1.0	
1	16535	16536	punct-conj-PUNCT	1284	1.0	
1	16536	16537	cc-conj-CCONJ	1284	1.0	
1	16537	16538	conj-nsubj-NOUN	1284	1.0	
1	16538	16539	punct-conj-PUNCT	1284	1.0	
1	16539	16540	cc-conj-CCONJ	1284	1.0	
1	16540	16541	conj-ROOT-NOUN	1284	1.0	
1	16541	16542	amod-flat:title-PROPN	1284	1.0	
1	16542	16543	amod-flat:title-ADJ	1284	1.0	
1	16543	16544	flat:title-conj-NOUN	1284	1.0	
1	16544	16545	punct-ROOT-PUNCT	1284	1.0	
1	16545	16546	expl-parataxis-PRON	1284	1.0	
1	16546	16547	parataxis-ROOT-NOUN	1284	1.0	
1	16547	16548	nmod-parataxis-NOUN	1284	1.0	
1	16548	16549	advmod-advmod-ADV	1284	1.0	
1	16549	16550	advmod-parataxis-ADV	1284	1.0	
1	16550	16551	cc-conj-CCONJ	1284	1.0	
1	16551	16552	conj-advmod-ADV	1284	1.0	
1	16552	16553	punct-parataxis-PUNCT	1284	1.0	
1	16553	16554	discourse-parataxis-PART	1284	1.0	
1	16554	16555	parataxis-ROOT-VERB	1284	1.0	
1	16555	16556	obj-parataxis-NOUN	1284	1.0	
1	16556	16557	case-nmod-ADP	1284	1.0	
1	16557	16558	nmod-obj-NOUN	1284	1.0	
1	16558	16559	advmod-parataxis-VERB	1284	1.0	
1	16559	16560	punct-conj-PUNCT	1284	1.0	
1	16560	16561	cc-conj-CCONJ	1284	1.0	
1	16561	16562	det-conj-DET	1284	1.0	
1	16562	16563	conj-ROOT-ADJ	1284	1.0	
1	16563	16564	punct-parataxis-PUNCT	1284	1.0	
1	16564	16565	parataxis-ROOT-NOUN	1284	1.0	
1	16565	16566	punct-ROOT-PUNCT	1284	1.0	
1	16566	16567	mark-ROOT-SCONJ	1285	1.0	
1	16567	16568	discourse-mark-PART	1285	1.0	
1	16568	16569	nsubj-ROOT-NOUN	1285	1.0	
1	16569	16569	ROOT-ROOT-VERB	1285	0.0	має
1	16570	16571	obj-ROOT-NOUN	1285	1.0	
1	16571	16572	punct-ROOT-X	1285	1.0	
1	16572	16572	ROOT-ROOT-VERB	1286	0.0	Мiркую
1	16573	16574	obj-ROOT-NOUN	1286	1.0	
1	16574	16575	advmod-ROOT-ADV	1286	1.0	
1	16575	16576	punct-conj-PUNCT	1286	1.0	
1	16576	16577	conj-advmod-ADV	1286	1.0	
1	16577	16578	punct-conj-PUNCT	1286	1.0	
1	16578	16579	conj-advmod-ADV	1286	1.0	
1	16579	16580	punct-conj-PUNCT	1286	1.0	
1	16580	16581	cc-conj-CCONJ	1286	1.0	
1	16581	16582	conj-ROOT-VERB	1286	1.0	
1	16582	16583	det-obj-DET	1286	1.0	
1	16583	16584	obj-conj-NOUN	1286	1.0	
1	16584	16585	case-obl-ADP	1286	1.0	
1	16585	16586	obl-conj-NOUN	1286	1.0	
1	16586	16587	punct-parataxis-PUNCT	1286	1.0	
1	16587	16588	det-parataxis-DET	1286	1.0	
1	16588	16589	parataxis-ROOT-NOUN	1286	1.0	
1	16589	16590	punct-conj-PUNCT	1286	1.0	
1	16590	16591	det-conj-DET	1286	1.0	
1	16591	16592	conj-parataxis-NOUN	1286	1.0	
1	16592	16593	punct-parataxis-PUNCT	1286	1.0	
1	16593	16594	det-parataxis-PRON	1286	1.0	
1	16594	16595	parataxis-ROOT-NOUN	1286	1.0	
1	16595	16596	punct-acl:relcl-PUNCT	1286	1.0	
1	16596	16597	mark-acl:relcl-SCONJ	1286	1.0	
1	16597	16598	acl:relcl-parataxis-VERB	1286	1.0	
1	16598	16599	obj-acl:relcl-ADJ	1286	1.0	
1	16599	16600	advmod-acl:relcl-ADV	1286	1.0	
1	16600	16601	punct-conj-PUNCT	1286	1.0	
1	16601	16602	cc-conj-CCONJ	1286	1.0	
1	16602	16603	conj-ROOT-ADV	1286	1.0	
1	16603	16604	punct-ROOT-PUNCT	1286	1.0	
1	16604	16605	dep-punct-SPACE	1286	1.0	
1	16605	16605	ROOT-ROOT-NOUN	1287	0.0	Барвінок
1	16606	16607	punct-ROOT-PUNCT	1287	1.0	
1	16607	16608	nsubj-ROOT-PRON	1288	1.0	
1	16608	16608	ROOT-ROOT-VERB	1288	0.0	пам'ятаю
1	16609	16610	obj-ROOT-PRON	1288	1.0	
1	16610	16611	punct-conj-PUNCT	1288	1.0	
1	16611	16612	conj-obj-NOUN	1288	1.0	
1	16612	16613	punct-conj-PUNCT	1288	1.0	
1	16613	16614	conj-ROOT-ADV	1288	1.0	
1	16614	16615	punct-ROOT-PUNCT	1288	1.0	
1	16615	16615	ROOT-ROOT-VERB	1289	0.0	Цвiли
1	16616	16617	nsubj-ROOT-PRON	1289	1.0	
1	16617	16618	punct-conj-PUNCT	1289	1.0	
1	16618	16619	conj-nsubj-NOUN	1289	1.0	
1	16619	16620	punct-conj-PUNCT	1289	1.0	
1	16620	16621	conj-nsubj-ADV	1289	1.0	
1	16621	16622	punct-conj-PUNCT	1289	1.0	
1	16622	16623	amod-conj-PROPN	1289	1.0	
1	16623	16624	conj-ROOT-NOUN	1289	1.0	
1	16624	16625	punct-conj-PUNCT	1289	1.0	
1	16625	16626	conj-conj-NOUN	1289	1.0	
1	16626	16627	punct-conj-PUNCT	1289	1.0	
1	16627	16628	conj-conj-VERB	1289	1.0	
1	16628	16629	punct-conj-PUNCT	1289	1.0	
1	16629	16630	nsubj-conj-DET	1289	1.0	
1	16630	16631	amod-nsubj-PROPN	1289	1.0	
1	16631	16632	cc-conj-CCONJ	1289	1.0	
1	16632	16633	conj-amod-ADV	1289	1.0	
1	16633	16634	conj-ROOT-NOUN	1289	1.0	
1	16634	16635	punct-ROOT-PUNCT	1289	1.0	
1	16635	16635	ROOT-ROOT-VERB	1290	0.0	Цвiли
1	16636	16637	nsubj-ROOT-PRON	1290	1.0	
1	16637	16638	punct-conj-PUNCT	1290	1.0	
1	16638	16639	conj-nsubj-NOUN	1290	1.0	
1	16639	16640	punct-conj-PUNCT	1290	1.0	
1	16640	16641	conj-nsubj-ADV	1290	1.0	
1	16641	16642	punct-conj-PUNCT	1290	1.0	
1	16642	16643	nsubj-conj-PROPN	1290	1.0	
1	16643	16644	conj-nsubj-NOUN	1290	1.0	
1	16644	16645	punct-conj-PUNCT	1290	1.0	
1	16645	16646	conj-conj-NOUN	1290	1.0	
1	16646	16647	punct-conj-PUNCT	1290	1.0	
1	16647	16648	conj-conj-VERB	1290	1.0	
1	16648	16649	punct-parataxis-PUNCT	1290	1.0	
1	16649	16650	nsubj-parataxis-DET	1290	1.0	
1	16650	16651	amod-nsubj-PROPN	1290	1.0	
1	16651	16652	cc-conj-CCONJ	1290	1.0	
1	16652	16653	conj-amod-ADV	1290	1.0	
1	16653	16654	parataxis-ROOT-NOUN	1290	1.0	
1	16654	16655	punct-ROOT-PUNCT	1290	1.0	
1	16655	16655	ROOT-ROOT-VERB	1291	0.0	Цвiли
1	16656	16657	nsubj-ROOT-PRON	1291	1.0	
1	16657	16658	case-obl-ADP	1291	1.0	
1	16658	16659	det-obl-ADJ	1291	1.0	
1	16659	16660	det-obl-DET	1291	1.0	
1	16660	16661	obl-ROOT-NOUN	1291	1.0	
1	16661	16662	punct-amod-PUNCT	1291	1.0	
1	16662	16663	case-amod-ADP	1291	1.0	
1	16663	16664	det-amod-ADJ	1291	1.0	
1	16664	16665	amod-obl-ADJ	1291	1.0	
1	16665	16666	punct-conj-PUNCT	1291	1.0	
1	16666	16667	case-conj-ADP	1291	1.0	
1	16667	16668	conj-obl-NOUN	1291	1.0	
1	16668	16669	case-nmod-ADP	1291	1.0	
1	16669	16670	nmod-conj-NOUN	1291	1.0	
1	16670	16671	punct-conj-PUNCT	1291	1.0	
1	16671	16672	conj-nmod-NOUN	1291	1.0	
1	16672	16673	punct-acl:relcl-PUNCT	1291	1.0	
1	16673	16674	advmod-acl:relcl-ADV	1291	1.0	
1	16674	16675	det-nsubj-DET	1291	1.0	
1	16675	16676	det-nsubj-DET	1291	1.0	
1	16676	16677	amod-nsubj-ADJ	1291	1.0	
1	16677	16678	amod-nsubj-ADJ	1291	1.0	
1	16678	16679	nsubj-acl:relcl-NOUN	1291	1.0	
1	16679	16680	acl:relcl-conj-VERB	1291	1.0	
1	16680	16681	case-obl-ADP	1291	1.0	
1	16681	16682	obl-acl:relcl-NOUN	1291	1.0	
1	16682	16683	nmod-obl-NOUN	1291	1.0	
1	16683	16684	punct-conj-PUNCT	1291	1.0	
1	16684	16685	conj-obl-ADV	1291	1.0	
1	16685	16686	punct-ROOT-PUNCT	1291	1.0	
1	16686	16686	ROOT-ROOT-VERB	1292	0.0	Цвiли
1	16687	16688	nsubj-ROOT-PRON	1292	1.0	
1	16688	16689	case-obl-ADP	1292	1.0	
1	16689	16690	det-obl-ADJ	1292	1.0	
1	16690	16691	det-obl-DET	1292	1.0	
1	16691	16692	obl-ROOT-NOUN	1292	1.0	
1	16692	16693	punct-amod-PUNCT	1292	1.0	
1	16693	16694	case-amod-ADP	1292	1.0	
1	16694	16695	det-amod-ADJ	1292	1.0	
1	16695	16696	amod-obl-ADJ	1292	1.0	
1	16696	16697	punct-conj-PUNCT	1292	1.0	
1	16697	16698	case-conj-ADP	1292	1.0	
1	16698	16699	conj-obl-NOUN	1292	1.0	
1	16699	16700	case-nmod-ADP	1292	1.0	
1	16700	16701	nmod-conj-NOUN	1292	1.0	
1	16701	16702	punct-conj-PUNCT	1292	1.0	
1	16702	16703	conj-nmod-NOUN	1292	1.0	
1	16703	16704	punct-acl:relcl-PUNCT	1292	1.0	
1	16704	16705	advmod-acl:relcl-ADV	1292	1.0	
1	16705	16706	det-nsubj-DET	1292	1.0	
1	16706	16707	det-nsubj-DET	1292	1.0	
1	16707	16708	amod-nsubj-ADJ	1292	1.0	
1	16708	16709	amod-nsubj-ADJ	1292	1.0	
1	16709	16710	nsubj-acl:relcl-NOUN	1292	1.0	
1	16710	16711	acl:relcl-conj-VERB	1292	1.0	
1	16711	16712	case-obl-ADP	1292	1.0	
1	16712	16713	obl-acl:relcl-NOUN	1292	1.0	
1	16713	16714	nmod-obl-NOUN	1292	1.0	
1	16714	16715	punct-conj-PUNCT	1292	1.0	
1	16715	16716	conj-obl-ADV	1292	1.0	
1	16716	16717	punct-ROOT-PUNCT	1292	1.0	
1	16717	16717	ROOT-ROOT-VERB	1293	0.0	Були
1	16718	16719	nsubj-ROOT-NOUN	1293	1.0	
1	16719	16720	cc-conj-CCONJ	1293	1.0	
1	16720	16721	conj-nsubj-NOUN	1293	1.0	
1	16721	16722	nsubj-ROOT-NOUN	1293	1.0	
1	16722	16723	punct-conj-PUNCT	1293	1.0	
1	16723	16724	cc-conj-CCONJ	1293	1.0	
1	16724	16725	conj-nsubj-NOUN	1293	1.0	
1	16725	16726	punct-advcl-PUNCT	1293	1.0	
1	16726	16727	mark-advcl-SCONJ	1293	1.0	
